TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_30JULY2016.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
16-07-23 13:00,290,1.361,216.9,9.01,1.826,10,35.38,91.3,108.5,10.28
16-07-23 13:05,291,1.622,242.6,11.79,2.43,10.07,32.35,90.5,111.9,10.55
16-07-23 13:10,292,1.635,232.2,44.38,2.339,10.1,24.14,87.9,105.3,10.62
16-07-23 13:15,293,0.823,146.6,20.92,1.48,10.11,40.74,90.3,112.1,10.54
16-07-23 13:20,294,0.714,214.2,16.29,1.735,10.1,36.8,88.5,111.7,10.54
16-07-23 13:25,295,1.811,235.2,18.9,2.388,10.08,33.01,89.9,110.7,10.55
16-07-23 13:30,296,1.531,248.7,10.52,1.904,10.07,35.73,90.4,108.1,10.36
16-07-23 13:35,297,1.063,254.9,13.34,1.392,10.09,47.35,88.9,126.6,11.92
16-07-23 13:40,298,0.726,218.5,12.68,1.068,10.12,52.61,89.3,129.8,12.16
16-07-23 13:45,299,0.893,203.2,12.61,1.421,10.19,44.78,90.3,120,11.28
16-07-23 13:50,300,1.025,227.6,11.89,1.673,10.16,47.35,90.9,121.5,11.48
16-07-23 13:55,301,0.838,216.8,22.7,1.176,10.19,54.46,91.8,129.9,11.89
16-07-23 14:00,302,0.893,237.4,11.18,1.356,10.2,58,92,137.5,12.49
16-07-23 14:05,303,1.403,244.9,9.52,1.839,10.26,50.52,91.5,138.4,12.91
16-07-23 14:10,304,1.645,249,14.02,2.002,10.29,46.46,90.6,136.4,12.92
16-07-23 14:15,305,1.954,244.3,15.04,2.551,10.28,41.58,90.3,130.9,12.76
16-07-23 14:20,306,1.78,244.5,14.64,2.244,10.28,39.85,89.9,128.6,12.42
16-07-23 14:25,307,1.828,239.6,11.13,2.796,10.22,32.45,88.3,123.3,12.25
16-07-23 14:30,308,1.264,225.6,11.7,2.048,10.25,41.12,87.2,129.7,12.53
16-07-23 14:35,309,1.542,242.6,12.79,2.136,10.24,36.92,88.5,117.7,11.56
16-07-23 14:40,310,1.521,204.1,16.38,2.27,10.22,24.9,88.8,103.2,10.33
16-07-23 14:45,311,0.745,183.9,19.52,1.091,10.27,38.98,90.9,103,9.77
16-07-23 14:50,312,0.588,167.8,18.52,0.862,10.3,25.92,88,96.2,9.48
16-07-23 14:55,313,0.975,217.3,19.28,1.46,10.3,21.55,87.3,93.7,9.41
16-07-23 15:00,314,0.977,236.9,15.25,1.186,10.28,20.28,87.1,88.8,9.08
16-07-23 15:05,315,0.796,226.1,24.35,1.254,10.3,22.82,87,89.5,8.96
16-07-23 15:10,316,1.233,231,7.965,1.872,10.28,11.33,87.5,77.36,8.09
16-07-23 15:15,317,1.212,227.3,12.03,1.722,10.22,5.946,86.8,69.64,7.494
16-07-23 15:20,318,1.385,226.2,12.22,1.64,10.23,-0.483,86.9,60.2,6.819
16-07-23 15:25,319,0.808,228.6,19.88,1.385,10.24,16.03,88.1,69.73,7.202
16-07-23 15:30,320,0.747,232.5,10.93,1.264,10.29,14.74,87.9,73.28,7.226
16-07-23 15:35,321,0.433,174.3,27.88,0.869,10.32,14.99,86.8,70.82,7.286
16-07-23 15:40,322,0.632,124,30.46,0.987,10.33,21.98,89.9,75.09,7.275
16-07-23 15:45,323,0.875,151.5,30.27,1.31,10.26,18.09,88.9,78.59,7.735
16-07-23 15:50,324,0.621,173.8,20.92,1,10.25,22.13,89.5,78.6,7.684
16-07-23 15:55,325,1.231,227.4,11.49,1.94,10.21,10.39,88.1,73.23,7.619
16-07-23 16:00,326,0.964,211.1,21.91,1.375,10.21,13.11,87.7,70.16,7.699
16-07-23 16:05,327,0.188,183.4,48.32,0.555,10.21,27.83,89.1,80.8,7.942
16-07-23 16:10,328,0.615,228.7,24.62,1.49,10.26,26.56,88.2,88.2,8.54
16-07-23 16:15,329,1.181,230.6,12.86,1.904,10.24,21.07,87.8,83.6,8.84
16-07-23 16:20,330,1.684,231.2,18.99,2.581,10.21,11.38,86.4,91.1,9.83
16-07-23 16:25,331,1.576,226.9,18.66,2.081,10.21,30.55,85.4,115.3,12.12
16-07-23 16:30,332,1.666,228.2,13.51,2.221,10.26,40.53,84.7,138.3,14.07
16-07-23 16:35,333,1.954,222.2,14.62,2.28,10.3,45.87,84.5,165.4,16.48
16-07-23 16:40,334,1.995,211.5,7.911,2.898,10.32,49.45,85,171.3,17.07
16-07-23 16:45,335,1.445,224,17.58,2.561,10.38,62.37,85.9,173.4,17.03
16-07-23 16:50,336,1.461,220,16.42,1.97,10.45,67.6,85.7,183.6,18.06
16-07-23 16:55,337,1.336,221.1,11.61,2.195,10.56,68.67,86.9,178.3,17.75
16-07-23 17:00,338,1.32,215.1,14.07,2.084,10.54,65.06,85.4,179.6,18.24
16-07-23 17:05,339,1.61,224.1,13.15,2.123,10.54,71.56,85.9,192.8,19.54
16-07-23 17:10,340,0.865,212.2,17.15,1.558,10.59,93.3,87.2,205,20.19
16-07-23 17:15,341,1.415,229.8,19.65,2.13,10.68,75.32,85.2,203.7,20.68
16-07-23 17:20,342,1,246.9,22.47,1.545,10.73,86.1,84.5,213.8,21.7
16-07-23 17:25,343,1.285,245.3,21.07,2.332,10.91,81,85.5,211,21.46
16-07-23 17:30,344,1.298,229.1,21.56,1.937,10.99,71.76,85.2,199.3,20.36
16-07-23 17:35,345,1.327,222.9,24.18,1.82,11.01,65.1,85.2,188.6,19.6
16-07-23 17:40,346,1.977,242.1,19.51,2.666,10.96,50.87,83.2,188.7,20.09
16-07-23 17:45,347,1.743,227,17.52,2.032,10.92,52.88,82.8,181.7,19.5
16-07-23 17:50,348,1.052,208.2,29.5,2.172,10.97,52.39,80.7,174.7,18.96
16-07-23 17:55,349,0.715,213.8,20.04,1.375,11.09,59.79,80.5,173.4,18.4
16-07-23 18:00,350,0.988,219.9,20.64,1.496,11.15,51.94,80.8,170.8,18.27
16-07-23 18:05,351,2.077,242.2,15.36,2.911,11.12,30.16,82.1,152.3,16.93
16-07-23 18:10,352,2.193,237.1,11.79,2.852,11,26.91,82.6,141.3,15.87
16-07-23 18:15,353,2.181,241.1,16.15,2.813,10.94,23.73,81.7,136.4,15.18
16-07-23 18:20,354,1.862,233.3,16.09,2.623,10.93,24.47,81.7,129.7,14.27
16-07-23 18:25,355,1.309,227.2,28.18,2.231,10.92,20.71,81.6,118.7,13.02
16-07-23 18:30,356,0.811,223,14.46,1.267,10.92,26.35,82.7,114.4,12.62
16-07-23 18:35,357,0.729,240.2,24.48,1.771,10.96,24.44,83.2,112.7,12.29
16-07-23 18:40,358,0.75,215.5,32.43,1.715,10.98,15.4,82.1,108.9,11.86
16-07-23 18:45,359,0.038,237.8,19.08,0.189,11,25.43,80.9,99.9,10.94
16-07-23 18:50,360,0.729,232.2,17.51,1.15,11,4.955,80.7,92.7,10.54
16-07-23 18:55,361,0.524,213.5,20.04,1.029,10.99,13.77,81.9,92.8,10.51
16-07-23 19:00,362,1.114,202.6,15.49,1.597,10.96,8.11,83.1,97,10.77
16-07-23 19:05,363,0.92,209,18.75,1.689,10.94,16.52,83.3,101,11.1
16-07-23 19:10,364,0.542,233.6,14.69,0.938,10.96,18.09,82.5,99.7,10.84
16-07-23 19:15,365,0.276,200.9,17.95,0.67,11.04,15.78,81.5,95,10.45
16-07-23 19:20,366,0.241,179.2,19.83,0.585,11.08,9.12,79.13,90.4,10.19
16-07-23 19:25,367,0.71,206.7,42.39,1.493,11.11,0.279,80.1,85.2,9.8
16-07-23 19:30,368,0.969,208.6,23.05,1.516,10.94,3.201,82.7,78.9,9.17
16-07-23 19:35,369,0.628,180.5,41.76,0.915,10.77,4.777,84.9,73.01,8.25
16-07-23 19:40,370,1.375,201.5,29.15,1.78,10.65,-1.067,86.4,69.28,7.838
16-07-23 19:45,371,1.581,243,24.44,2.587,10.71,-3.455,85.5,74.6,8.3
16-07-23 19:50,372,2.379,250.9,16.6,3.244,10.68,-16.82,84,75.52,8.89
16-07-23 19:55,373,0.93,236.3,20.47,1.45,10.59,7.978,86,70.77,8.06
16-07-23 20:00,374,1.75,228.9,12.74,2.724,10.49,-11.97,85.4,64.12,7.503
16-07-23 20:05,375,1.457,252.3,16.02,1.885,10.41,1.169,86.2,65,7.526
16-07-23 20:10,376,0.807,261.1,57.85,1.294,10.37,6.987,87.2,69.42,7.509
16-07-23 20:15,377,1.422,305.4,14.76,2.038,10.56,-6.53,87.2,62.76,6.824
16-07-23 20:20,378,1.062,308.3,39.75,1.646,10.65,-8.89,87.2,51.78,5.953
16-07-23 20:25,379,1.219,314.9,30.21,1.741,10.62,-18.73,86.4,43.33,5.422
16-07-23 20:30,380,0.747,286.6,20.23,1.189,10.56,-14.18,87,37.18,4.762
16-07-23 20:35,381,0.99,289.8,27.7,1.787,10.55,-20.02,85.7,34.29,4.555
16-07-23 20:40,382,0.726,303.1,16.36,1.065,10.54,-12.58,87,33.54,4.43
16-07-23 20:45,383,0.941,319.3,19.62,1.375,10.46,-15.55,87.4,33.58,4.363
16-07-23 20:50,384,0.642,324.2,40.22,1.385,10.38,-10.75,88.2,33.62,4.334
16-07-23 20:55,385,0.83,324.7,17.1,1.32,10.31,-11.18,88.6,34.11,4.337
16-07-23 21:00,386,0.403,306.2,27.71,1.045,10.27,-6.022,90,34.35,4.124
16-07-23 21:05,387,0.733,325.7,23.28,1.107,10.25,-9.25,89.8,33.75,4.151
16-07-23 21:10,388,0.283,320.4,27.95,0.673,10.2,-5.057,90.4,32.99,4.026
16-07-23 21:15,389,0.023,294.6,0,0.229,10.16,-3.99,90.6,33.75,4.118
16-07-23 21:20,390,0,0,0,0,10.13,-2.516,90.4,33.66,4.151
16-07-23 21:25,391,0,0,0,0,10.14,-2.109,91.2,31.77,3.881
16-07-23 21:30,392,0,0,0,0,10.12,-4.93,91.1,29.26,3.687
16-07-23 21:35,393,0,0,0,0,10.11,-7.192,91.1,26.87,3.562
16-07-23 21:40,394,0,0,0,0,10.09,-7.294,91.2,25.91,3.429
16-07-23 21:45,395,0.486,202.4,8.5,0.928,10.06,-6.48,92.5,24.37,3.122
16-07-23 21:50,396,0.16,188.4,10.11,0.353,10.02,-6.912,93.6,21.06,2.638
16-07-23 21:55,397,0.025,185.6,6.546,0.15,10,-8.74,93.9,18.06,2.372
16-07-23 22:00,398,0,0,0,0,10,-9.94,94.1,15.84,2.188
16-07-23 22:05,399,0,0,0,0,10.02,-9.35,94.5,14.76,2.043
16-07-23 22:10,400,0,0,0,0,9.98,-9.84,94.7,13.91,1.961
16-07-23 22:15,401,0,0,0,0,9.96,-10.37,95,12.63,1.83
16-07-23 22:20,402,0,0,0,0,9.92,-11.95,95,11.76,1.787
16-07-23 22:25,403,0,0,0,0,9.87,-12.94,95.1,10.2,1.65
16-07-23 22:30,404,0,0,0,0,9.84,-14.21,95.2,8.12,1.462
16-07-23 22:35,405,0,0,0,0,9.81,-14.99,95.2,6.736,1.374
16-07-23 22:40,406,0,0,0,0,9.78,-15.58,95.2,5.587,1.27
16-07-23 22:45,407,0,0,0,0,9.76,-16.37,95.3,4.639,1.178
16-07-23 22:50,408,0,0,0,0,9.73,-16.88,95.4,4.302,1.168
16-07-23 22:55,409,0,0,0,0,9.69,-17.13,95.4,4.086,1.127
16-07-23 23:00,410,0,0,0,0,9.67,-17.18,95.3,3.315,1.055
16-07-23 23:05,411,0,0,0,0,9.62,-17.08,95.2,2.573,1.004
16-07-23 23:10,412,0.275,140.9,7.096,0.683,9.55,-17.97,95,2.067,1.004
16-07-23 23:15,413,0.03,140.2,10.27,0.291,9.51,-18.1,94.9,1.424,0.883
16-07-23 23:20,414,0,0,0,0,9.46,-17.79,95.1,0.825,0.785
16-07-23 23:25,415,0.027,125.8,4.313,0.189,9.43,-17.31,95.3,0.488,0.665
16-07-23 23:30,416,0.008,169.2,8.06,0.052,9.36,-17.41,95.4,0.31,0.659
16-07-23 23:35,417,0.025,195.8,13.91,0.147,9.29,-17.66,95.6,0.068,0.616
16-07-23 23:40,418,0.072,196.8,5.377,0.258,9.23,-17.77,95.7,0,0.634
16-07-23 23:45,419,0.133,128.7,13.1,0.392,9.23,-18.05,95.7,0,0.62
16-07-23 23:50,420,0.524,104.7,5.843,0.679,9.23,-17.82,95.7,0,0.546
16-07-23 23:55,421,0.234,131,13.56,0.742,9.24,-17.92,95.6,0,0.595
16-07-24 0:00,422,0.296,132.2,28.24,0.869,9.17,-16.98,95.5,0,0.62
16-07-24 0:05,423,0.021,120.9,13.37,0.091,9.14,-15.17,95.6,0,0.564
16-07-24 0:10,424,0.195,127.2,18.68,0.552,9.14,-14.59,95.5,0,0.534
16-07-24 0:15,425,0.484,203.3,23.82,0.702,9.2,-19.44,94.9,0,0.726
16-07-24 0:20,426,0.27,216.6,11.75,0.709,9.28,-21.35,93.3,0,0.92
16-07-24 0:25,427,0.857,216.7,10.8,1.519,9.25,-24.45,92.3,0,0.967
16-07-24 0:30,428,0.506,189.3,21.5,1.032,9.25,-22.39,92.3,0,0.884
16-07-24 0:35,429,0.981,202.3,20.15,1.356,9.27,-25.52,91.9,0,0.902
16-07-24 0:40,430,1.167,204,17.65,1.705,9.24,-27.58,91.5,0,0.963
16-07-24 0:45,431,1.071,206.9,11.02,1.356,9.15,-25.34,91.8,0,0.965
16-07-24 0:50,432,1.082,196.6,21,1.431,9.1,-26.64,91.8,0,0.941
16-07-24 0:55,433,1.289,186.1,18.34,1.771,9.06,-26.94,91.9,0,0.879
16-07-24 1:00,434,1.089,199.3,17.61,2.012,9.08,-26.18,91.8,0,0.892
16-07-24 1:05,435,0.93,199.9,9.82,1.261,9.01,-23.51,92.2,0,0.857
16-07-24 1:10,436,1.361,186.8,21.36,1.878,8.95,-26.38,92.3,0,0.806
16-07-24 1:15,437,1.494,201.6,13.85,1.836,8.95,-26.05,92.4,0,0.787
16-07-24 1:20,438,1.1,192.3,22.5,1.757,8.91,-24.88,92.4,0,0.81
16-07-24 1:25,439,0.647,170,19.49,1.281,8.87,-22.67,92.5,0,0.806
16-07-24 1:30,440,0.896,192.5,36.96,1.379,8.83,-23.61,92.5,0,0.81
16-07-24 1:35,441,0.51,176.6,31.11,1.052,8.78,-21.45,92.8,0,0.802
16-07-24 1:40,442,0.475,189.3,31.56,0.947,8.73,-20.64,93,0,0.736
16-07-24 1:45,443,0.46,170.4,15.89,0.67,8.74,-20.82,92.9,0,0.736
16-07-24 1:50,444,0.481,187.9,12.69,0.699,8.75,-20.74,93.1,0,0.714
16-07-24 1:55,445,1.271,194.3,12.66,1.637,8.77,-27.15,92.3,0,0.732
16-07-24 2:00,446,1.331,203.3,12.21,1.895,8.78,-26.64,91.9,0,0.826
16-07-24 2:05,447,1.598,205.3,6.552,2.332,8.84,-30.98,91.1,0,0.794
16-07-24 2:10,448,1.637,209.6,17.62,1.924,8.88,-29.81,90.6,0,0.9
16-07-24 2:15,449,1.138,191.7,14.02,1.588,8.83,-27.3,91.1,0,0.881
16-07-24 2:20,450,0.743,181.4,13.34,1.124,8.72,-22.77,92.1,0,0.796
16-07-24 2:25,451,0.573,174,37.87,0.902,8.66,-22.65,92.6,0,0.724
16-07-24 2:30,452,0.53,196.9,9.13,0.728,8.63,-21.63,92.6,0,0.74
16-07-24 2:35,453,0.567,172.1,17.65,0.875,8.63,-22.57,92.7,0,0.701
16-07-24 2:40,454,0.29,136.3,28.49,0.555,8.66,-20.51,92.9,0,0.685
16-07-24 2:45,455,0,0,0,0,8.65,-18.02,93.1,0,0.697
16-07-24 2:50,456,0,0,0,0,8.64,-16.32,93.5,0,0.693
16-07-24 2:55,457,0.344,269.1,13.14,0.67,8.53,-16.6,93.8,0,0.616
16-07-24 3:00,458,0,0,0,0,8.42,-16.75,94.1,0,0.538
16-07-24 3:05,459,0.061,140.7,17.11,0.248,8.44,-16.67,94.5,0,0.517
16-07-24 3:10,460,0.288,128,5.998,0.382,8.47,-16.42,95,0,0.331
16-07-24 3:15,461,0.314,167.2,19.98,0.441,8.51,-16.06,95.2,0,0.397
16-07-24 3:20,462,0.106,191.6,10.13,0.51,8.51,-15.89,95.3,0,0.466
16-07-24 3:25,463,0.007,225.1,3.79,0.062,8.48,-16.57,95.2,0,0.562
16-07-24 3:30,464,0,0,0,0,8.48,-17.31,94.9,0,0.634
16-07-24 3:35,465,0.071,156.8,6.59,0.274,8.52,-17.33,94.8,0,0.583
16-07-24 3:40,466,0,0,0,0,8.52,-16.7,94.9,0,0.534
16-07-24 3:45,467,0,0,0,0,8.51,-16.72,95.1,0,0.55
16-07-24 3:50,468,0.235,159.6,12.07,0.663,8.44,-18.2,95,0,0.556
16-07-24 3:55,469,0.186,182.1,20.79,0.608,8.45,-23.18,94.5,0,0.699
16-07-24 4:00,470,0.257,184.8,13.75,0.559,8.46,-23.18,93.9,0,0.746
16-07-24 4:05,471,0.237,140.1,14.65,0.637,8.44,-22.7,93.9,0,0.673
16-07-24 4:10,472,0.018,175.8,0,0.114,8.47,-22.14,93.4,0,0.738
16-07-24 4:15,473,0.11,170.5,6.91,0.532,8.48,-21.6,92.9,0,0.8
16-07-24 4:20,474,0.573,182.9,15.84,0.836,8.44,-24.83,92.8,0,0.722
16-07-24 4:25,475,0.42,178.8,17.75,0.787,8.46,-25.19,92.5,0,0.753
16-07-24 4:30,476,0.629,184.3,8.71,0.833,8.4,-23.21,92.9,0,0.714
16-07-24 4:35,477,0.676,195.9,22.76,1.009,8.4,-25.49,92.6,0,0.697
16-07-24 4:40,478,0.146,172.7,25.59,0.451,8.38,-21.5,92.9,0,0.736
16-07-24 4:45,479,0.583,168.1,38.94,0.833,8.25,-23.94,93.3,0,0.689
16-07-24 4:50,480,0.761,199,19.7,1.261,8.2,-27.76,93.5,0,0.738
16-07-24 4:55,481,0.393,179.5,16.6,0.686,8.16,-28.82,93.7,0,0.791
16-07-24 5:00,482,0.51,169.1,49.52,1.085,8.1,-25.06,93.8,0,0.759
16-07-24 5:05,483,1.091,224.6,23.65,1.617,8.11,-23.61,93.6,0,0.622
16-07-24 5:10,484,1.744,208.9,18.71,2.296,8.36,-30.22,92.6,0,0.413
16-07-24 5:15,485,2.221,213.6,16.8,2.92,8.5,-36.96,91.7,0.148,0.544
16-07-24 5:20,486,2.587,218.5,9.96,3.312,8.53,-44.58,90.6,0.665,0.749
16-07-24 5:25,487,2.139,206.2,11.92,2.561,8.44,-37.67,91,1.16,0.91
16-07-24 5:30,488,1.559,207.1,6.579,2.051,8.4,-30.5,91.3,1.477,0.822
16-07-24 5:35,489,1.878,215.8,8.74,3.505,8.35,-32.91,91,1.9,0.826
16-07-24 5:40,490,2.055,209.4,21.96,2.92,8.41,-36.5,89.9,2.511,0.912
16-07-24 5:45,491,1.598,202.6,21.48,2.443,8.39,-32.2,90.5,3.202,0.984
16-07-24 5:50,492,2.008,210.7,17.57,3.084,8.37,-33.09,90.6,4.503,1.09
16-07-24 5:55,493,1.508,196,15.23,1.823,8.37,-33.73,90,5.936,1.305
16-07-24 6:00,494,2.042,210.3,12.3,3.045,8.35,-36.52,89.7,7.789,1.448
16-07-24 6:05,495,2.013,214.8,19.16,2.653,8.45,-38.33,88.5,10.87,1.757
16-07-24 6:10,496,1.575,224.8,18.8,2.332,8.49,-28.85,88.5,17.12,2.528
16-07-24 6:15,497,1.321,219.4,22.51,2.058,8.39,-20.41,89.2,25.88,3.473
16-07-24 6:20,498,1.518,217.3,18.65,2.754,8.4,-20.54,89.3,31.62,4.013
16-07-24 6:25,499,1.702,227,16.52,3.165,8.45,-19.98,89,33.79,4.258
16-07-24 6:30,500,1.437,208.9,33.42,2.231,8.5,-21.07,88.8,33.44,4.219
16-07-24 6:35,501,1.302,185.2,14.35,1.918,8.59,-19.11,89,35.23,4.477
16-07-24 6:40,502,0.931,182.8,27.08,1.486,8.49,-9.61,90,41.91,5.168
16-07-24 6:45,503,1.198,184.5,24.46,2.055,8.58,-14.77,88.5,45.61,5.44
16-07-24 6:50,504,0.444,172.8,25.59,0.885,8.65,-6.481,89.1,47.19,5.546
16-07-24 6:55,505,1.004,224.5,12.97,1.493,8.68,-11.72,88.1,49.17,5.767
16-07-24 7:00,506,1.05,229.7,15.24,1.349,8.67,-7.549,88.7,51.67,6.058
16-07-24 7:05,507,1.203,212.9,10.95,1.738,8.67,-10.07,89,58.53,6.729
16-07-24 7:10,508,0.759,209.3,11.19,1.552,8.77,-8.74,88.3,70.77,8.14
16-07-24 7:15,509,1.069,200.4,10.13,1.473,8.76,-5.338,88.8,87.7,10.16
16-07-24 7:20,510,0.896,200.8,14.39,1.143,8.8,0.356,88.8,98,11.38
16-07-24 7:25,511,0.948,207.2,9.2,1.156,8.88,2.821,88.7,102.8,12.05
16-07-24 7:30,512,0.912,216,15.72,1.228,8.95,-2.135,87.6,111,13.49
16-07-24 7:35,513,0.708,221.3,13.02,1.088,9.09,-5.134,86.3,122,15.21
16-07-24 7:40,514,0.84,225.1,17.94,1.392,9.34,-9.12,86.3,177.9,24.55
16-07-24 7:45,515,0.877,230.1,47.32,1.349,9.57,-11.69,84.3,168.2,22.04
16-07-24 7:50,516,0.623,89.8,36.38,1.062,9.67,-11.56,82.3,121.9,14.75
16-07-24 7:55,517,0.32,217.1,17.57,0.683,9.65,-7.955,82.6,116.7,14.49
16-07-24 8:00,518,0,0,0,0,9.77,27.53,82.9,168.6,23.31
16-07-24 8:05,519,0.287,225.6,46.72,0.555,10.09,22.04,81.2,179.2,24.98
16-07-24 8:10,520,0.334,196.4,28.85,0.758,9.94,-11.16,81.6,130.3,17.18
16-07-24 8:15,521,0,0,0,0,10.01,-3.762,81.8,142.9,19.11
16-07-24 8:20,522,0.214,93.1,5.081,0.97,10.15,-23.71,80.7,116.8,14.36
16-07-24 8:25,523,0.106,88.2,5.42,0.608,10.1,-19.42,81.3,163,20.91
16-07-24 8:30,524,0.449,298.1,21.28,1.009,10.31,17.66,79.88,293,39.26
16-07-24 8:35,525,0.173,1.415,43.5,0.647,10.87,94.2,77.78,329,43.66
16-07-24 8:40,526,0.513,55.36,40.29,1.277,11.5,96.9,73.9,347.7,46.85
16-07-24 8:45,527,0.473,73.6,78.35,1.071,11.57,98.8,74.12,356.1,48.72
16-07-24 8:50,528,0.953,106.1,27.81,1.369,11.52,83.6,76.1,353.9,49.34
16-07-24 8:55,529,0.845,124.2,68.96,1.294,11.27,83.3,78.71,336.3,46.73
16-07-24 9:00,530,0.737,172.3,47.27,1.493,11.4,91.2,78.07,355.7,48.88
16-07-24 9:05,531,0.992,77.6,25.59,1.927,11.49,114.6,77.5,393,54.48
16-07-24 9:10,532,1.453,83.5,18.58,2.012,11.48,105.9,79.07,395,55.19
16-07-24 9:15,533,1.544,89.4,9.81,2.012,11.51,110.2,79.53,398.4,56.26
16-07-24 9:20,534,1.157,145.8,49.6,2.336,11.46,128.1,80.1,414.6,57.75
16-07-24 9:25,535,0.413,119.4,44.21,0.833,12.03,143.7,76.46,427,57.14
16-07-24 9:30,536,0.563,124.6,41.2,0.99,12.44,76.19,72.99,327.2,41.67
16-07-24 9:35,537,0.989,98.5,22,1.526,12.11,-12.52,74.18,168.1,20.19
16-07-24 9:40,538,0.577,134.9,39.6,1.199,11.54,17.93,74.79,155.1,18.92
16-07-24 9:45,539,0.763,216.6,41.62,1.424,11.42,80.7,74.71,216.3,25.87
16-07-24 9:50,540,1.971,256.4,12.02,2.365,11.19,201.9,76.45,384.8,49.98
16-07-24 9:55,541,2.59,247.6,9.67,3.113,11.3,268.4,76.41,473.6,60.15
16-07-24 10:00,542,1.436,264.4,51.79,2.656,11.59,379.7,75.32,612.2,77.84
16-07-24 10:05,543,1.943,223.9,21.35,2.764,11.94,375.4,75.39,626.5,79.6
16-07-24 10:10,544,1.381,226.7,19.46,1.904,12.27,351.4,73.13,582.5,72.5
16-07-24 10:15,545,1.938,234.6,14.29,2.349,12.01,244.4,73.96,419.1,51.55
16-07-24 10:20,546,1.893,232.5,19.88,2.274,11.59,130.5,75.54,267.1,32.84
16-07-24 10:25,547,1.39,198.6,12.35,2.114,11.52,184.7,75.44,347.3,43.08
16-07-24 10:30,548,1.57,244.4,13.28,2.27,11.92,343.8,72.86,554,70.61
16-07-24 10:35,549,1.704,261.2,15.86,2.662,12,158.8,73.25,326,39.58
16-07-24 10:40,550,2.004,251,13.18,2.718,12.03,142.6,73.1,285.4,34.66
16-07-24 10:45,551,2.576,236,15.66,3.188,11.89,181.7,74.65,328.4,41.33
16-07-24 10:50,552,2.261,230,12.62,3.325,12.01,274.1,75.15,459.9,57.17
16-07-24 10:55,553,2.484,229.8,19.98,3.237,12.26,255.7,73.53,450.7,56.22
16-07-24 11:00,554,2.4,249.5,15.42,3.443,12.07,205.8,72.45,380.2,47.6
16-07-24 11:05,555,2.567,261,13.26,3.365,12.41,364.7,73.8,594.5,74.75
16-07-24 11:10,556,2.431,257.5,19.15,3.492,12.85,390.7,71.39,626.4,78.41
16-07-24 11:15,557,2.173,238.5,26.85,3.459,13.14,387.8,69.41,627,78.16
16-07-24 11:20,558,2.301,260,17.47,3.59,13.18,231.8,69.7,424.1,52.74
16-07-24 11:25,559,2.099,241.3,8.54,2.682,13.13,262.5,71.05,462.2,58.13
16-07-24 11:30,560,2.768,231.1,14.62,3.953,13.11,284.4,70.97,477.5,59.87
16-07-24 11:35,561,2.97,236.7,10.31,3.763,13.09,274.8,72.48,459.9,57
16-07-24 11:40,562,2.618,223.1,15.77,3.597,13.14,263.9,72.23,435.6,53.55
16-07-24 11:45,563,2.594,230,14.51,3.156,13.11,253.5,71.81,419.4,51.33
16-07-24 11:50,564,2.74,245.8,20.06,3.355,13.11,245.9,71.42,408.7,50.34
16-07-24 11:55,565,2.404,231.2,17.67,3.025,13.11,283.7,70.68,450.3,55.02
16-07-24 12:00,566,2.575,248.9,18.54,3.283,13.32,280,70.81,454.2,55.14
16-07-24 12:05,567,2.427,240.4,18.01,3.035,13.38,214.6,69.71,364.3,44.3
16-07-24 12:10,568,2.516,237,13.7,3.208,13.16,174.9,69.59,301.7,37.13
16-07-24 12:15,569,2.307,240.5,8.61,2.839,13.13,160.4,70.23,283.2,34.39
16-07-24 12:20,570,2.347,241.2,8.88,2.969,13.2,140.3,70.11,253.4,30.87
16-07-24 12:25,571,2.315,236.4,13.27,2.813,13.09,147,69.17,257.2,31.44
16-07-24 12:30,572,2.291,236,13.82,2.973,13.2,183.1,70.18,306.3,36.76
16-07-24 12:35,573,2.489,245.1,10.44,3.339,13.32,223.2,70.04,357.8,42.81
16-07-24 12:40,574,2.284,232.7,15.99,3.218,13.51,253.5,70.17,402.4,47.83
16-07-24 12:45,575,2.591,242.7,19.5,3.185,13.63,251.6,68.24,394.6,47.44
16-07-24 12:50,576,2.752,229.9,25.19,3.708,13.71,286.8,67.1,446.6,53.61
16-07-24 12:55,577,2.583,243,15.51,3.959,13.79,277.8,67.33,439.3,53.04
16-07-24 13:00,578,2.613,242.7,15.25,3.678,13.86,305.6,67.94,480.9,57.83
16-07-24 13:05,579,2.66,253,8.64,4.034,14.14,273.3,67.05,435.5,52.36
16-07-24 13:10,580,2.462,265.6,19.94,3.192,14.05,258.8,65.87,417,50.54
16-07-24 13:15,581,1.982,276.2,14.62,2.744,14.11,263,66.88,423,50.78
16-07-24 13:20,582,2.415,288.7,28.88,3.809,14.19,278,63.99,441.5,53
16-07-24 13:25,583,1.72,280,22.06,2.352,14.3,264.4,62.86,420.1,49.89
